order_id,order_date,region,channel,customer_id,customer_type,sales_rep,category,product,qty,discount,status,unit_price,revenue,cost
ORD-106221,04/07/2026,Jawa Timur,Offline,C01686,UMKM,SR08,Networking,Switch 8 Port S8,10,0.3,Completed,450.0,3150.0,
ORD-106223,04/07/2026,Jakarta,Offline,C01002,Retail,SR02,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.05,Completed,55.0,52.25,38.1
ORD-106224,04/07/2026,Sumatera,Offline,C01187,UMKM,SR12,aksesoris ,Headset USB H3,14,0.0,Completed,350.0,4900.0,2966.6
ORD-106225,04/07/2026,Jawa barat ,Offline,C01511,Retail,SR06,Aksesoris,Headset USB H3,1,0.0,Completed,350.0,350.0,211.1
ORD-105683,2026-05-07,Kalimantan,Online,C01568,UMKM,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,5,0.3,Completed,280000.0,980000.0,813500.0
ORD-105685,2026-05-07,Jawa Barat,Online,C01256,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,2,0.15,Completed,2100000.0,3570000.0,3352200.0
ORD-105688,2026-05-07,Sumatera,Online,C00160,UMKM,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100000.0,2100000.0,1674700.0
ORD-105689,2026-05-07,Sumatera,Online,K0062,Korporat,SYS-ONLINE,Aksesoris,Mouse Wireless M20,7,0.0,Completed,180000.0,1260000.0,738500.0
ORD-105689,2026-05-07,Sumatera,Online,K0062,Korporat,SYS-ONLINE,Aksesoris,Mouse Wireless M20,7,0.0,Completed,180000.0,1260000.0,738500.0
ORD-106229,05/07/2026,Jawa Barat,Offline,C00639,UMKM,SR06,Aksesoris,Keyboard Mekanik K7,5,0.05,Completed,650.0,3087.5,1988.0
ORD-106230,05/07/2026,Kalimantan,Offline,C01406,UMKM,SR15,Peralatan Kantor,Kursi Ergonomis E1,3,0.0,Completed,1900.0,5700.0,3949.8
ORD-106231,05/07/2026,Sumatera,Offline,C00242,Retail,SR10,Networking,Switch 8 Port S8,4,0.0,Completed,450.0,1800.0,1214.8
ORD-106232,05/07/2026,Sulawesi,Offline,C01791,Retail,SR17,Laptop,Laptop Axio Pro 15,2,0.0,Completed,13000.0,26000.0,23303.6
ORD-106235,05/07/2026,Jawa Barat,Offline,C00757,UMKM,SR06,Aksesoris,Power Bank 20000mAh,3,0.0,Completed,320.0,960.0,603.0
ORD-106236,05/07/2026,Jakarta,Offline,C00104,Retail,SR02,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500.0,10450.0,9690.4
ORD-106237,05/07/2026,Jawa Timur,Offline,K0027,Korporat,SR08,Peralatan Kantor,Kertas A4 80gsm (rim),48,0.0,Completed,55.0,2640.0,1833.6
ORD-106238,05/07/2026,Sumatera,Offline,C01437,UMKM,SR10,Printer & Tinta,Tinta Botol Set CMYK,4,0.0,Completed,280.0,1120.0,661.2
ORD-106239,05/07/2026,Jakarta,Offline,C01915,Retail,SR03,Aksesoris,Headset USB H3,3,0.0,Completed,350.0,1050.0,626.1
ORD-106240,05/07/2026,Jawa barat ,Offline,C01374,UMKM,SR06,Laptop,Laptop Axio 14,3,0.0,Completed,8500.0,25500.0,22464.3
ORD-105946,2026-06-07,Jawa Timur,Online,C02342,UMKM,SYS-ONLINE,Laptop,Laptop Axio 14,4,0.15,Completed,8500000.0,28900000.0,30262400.0
ORD-105949,2026-06-07,Sumatra,Online,C02036,Retail,SYS-ONLINE,networking,Router WiFi 6 R600,2,0.1,Completed,1200000.0,2160000.0,1699800.0
ORD-106241,06/07/2026,Jakarta,Offline,C01722,Retail,SR02,Aksesoris,Mouse Wireless M20,2,0.0,Completed,180.0,360.0,209.4
ORD-106242,06/07/2026,Jawa Timur,Offline,C01588,Retail,SR09,Aksesoris,Keyboard Mekanik K7,4,0.05,Completed,650.0,2470.0,1584.0
ORD-106243,06/07/2026,Jawa Timur,Offline,C01849,UMKM,SR08,Networking,Switch 8 Port S8,3,0.3,Completed,450.0,945.0,
ORD-106243,06/07/2026,Jawa Timur,Offline,C01849,UMKM,SR08,Networking,Switch 8 Port S8,3,0.3,Completed,450.0,945.0,
ORD-106244,06/07/2026,Kalimantan,Offline,C01615,Retail,SR15,Networking,Switch 8 Port S8,4,0.0,Completed,450.0,1800.0,
ORD-106245,06/07/2026,Sulawesi,Offline,K0139,Korporat,SR18,Peralatan Kantor,Kursi Ergonomis E1,39,0.05,Completed,1900.0,70395.0,51062.7
ORD-106246,06/07/2026,Jawa Timur,Offline,C01656,Retail,SR08,Smartphone,Smartphone Lumo X,1,0.25,Completed,5500.0,4125.0,4801.1
ORD-106248,06/07/2026,Jakarta,Offline,C00738,UMKM,SR01,Laptop,Laptop Axio Pro 15,1,0.0,Completed,13000.0,13000.0,11709.9
ORD-106251,06/07/2026,Jakarta,Offline,C01704,Retail,SR02,Laptop,Laptop Axio Pro 15,1,0.05,Completed,13000.0,12350.0,11703.0
ORD-106252,06/07/2026,Jawa Timur,Offline,C01546,Retail,SR07,Printer & Tinta,Tinta Botol Set CMYK,2,30.0,Completed,280.0,392.0,330.2
ORD-106253,06/07/2026,Jawa Timur,Offline,C00345,Retail,SR07,Aksesoris,Power Bank 20000mAh,4,10.0,Completed,320.0,1152.0,807.2
RET-105906,2026-06-07,JKT ,Online,C00920,UMKM,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),-14,0.25,Returned,55000.0,-577500.0,-529200.0
ORD-106255,2026-07-07,Jawa Timur,Online,C00507,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,2,0.1,Completed,8500000.0,15300000.0,15400400.0
ORD-106256,07/07/2026,Sumatera,Offline,C01586,UMKM,SR11,Aksesoris,Mouse Wireless M20,3,0.0,Completed,180.0,540.0,313.2
ORD-106257,07/07/2026,Jawa Barat,Offline,C00426,UMKM,SR06,Networking,Switch 8 Port S8,3,0.0,Completed,450.0,1350.0,902.7
ORD-106258,07/07/2026,Sumatera,Offline,C00316,UMKM,SR12,Laptop,Laptop Veno 13,1,0.05,Completed,6200.0,5890.0,5555.1
ORD-106259,07/07/2026,Kalimantan,Offline,K0140,Korporat,SR13,Peralatan Kantor,Kursi Ergonomis E1,27,0.0,Completed,1900.0,51300.0,35181.0
ORD-106262,08/07/2026,Sumatera,Offline,C02284,Retail,SR10,Smartphone,Smartphone Lumo X,1,0.1,Completed,5500.0,4950.0,4762.8
ORD-106262,08/07/2026,Sumatera,Offline,C02284,Retail,SR10,Smartphone,Smartphone Lumo X,1,0.1,Completed,5500.0,4950.0,4762.8
ORD-106265,08/07/2026,Jawa Timur,Offline,C01228,Retail,SR09,Aksesoris,Mouse Wireless M20,2,0.2,Completed,180.0,288.0,207.8
ORD-106266,08/07/2026,Jakarta,Offline,C00352,UMKM,SR02,Smartphone,Smartphone Lumo X,3,0.05,Completed,5500.0,15675.0,14490.0
ORD-106267,08/07/2026,Jawa Barat,Offline,K0143,Korporat,SR06,Laptop,Laptop Veno 13,9,0.0,Completed,6200.0,55800.0,49204.8
ORD-106270,08/07/2026,Sulawesi,Offline,C00569,Retail,SR16,Printer & Tinta,Printer InkJet P200,1,0.1,Completed,2100.0,1890.0,1714.6
ORD-106271,08/07/2026,Sulawesi,Offline,C01542,Retail,SR16,Laptop,Laptop Axio 14,1,0.1,Completed,8500.0,7650.0,7598.6
ORD-106568,2026-08-07,Kalimantan,Online,C01015,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,2,0.05,Completed,8500000.0,16150000.0,15122000.0
ORD-106569,2026-08-07,Kalimantan,Online,C01885,UMKM,SYS-ONLINE,Aksesoris,Mouse Wireless M20,14,0.15,Completed,180000.0,2142000.0,1481200.0
ORD-106570,2026-08-07,Jawa Barat,Online,C02109,UMKM,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,1,0.15,Completed,2100000.0,1785000.0,1699700.0
ORD-106273,09/07/2026,Sumatera,Offline,C00096,Retail,SR10,Laptop,Laptop Axio Pro 15,2,0.05,Completed,13000.0,24700.0,23040.6
ORD-106274,09/07/2026,Jawa Timur,Offline,C00640,UMKM,SR08,Aksesoris,Headset USB H3,13,0.0,Completed,350.0,4550.0,2719.6
ORD-106276,09/07/2026,Jakarta,Offline,C01551,Retail,SR03,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100.0,2100.0,1724.4
ORD-106277,09/07/2026,Jawa Timur,Offline,C02223,UMKM,SR07,Networking,Router WiFi 6 R600,12,0.0,Completed,1200.0,14400.0,10246.8
ORD-106278,09/07/2026,Sulawesi,Offline,C02089,UMKM,SR17,Laptop,Laptop Veno 13,5,0.0,Completed,6200.0,31000.0,27919.5
ORD-106279,09/07/2026,Jawa Timur,Offline,C00176,Retail,SR07,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55.0,165.0,114.3
ORD-106280,09/07/2026,Jatim,Offline,C02088,Retail,SR07,Smartphone,Smartphone Lumo X,1,5.0,Completed,5500.0,5225.0,4820.0
ORD-106281,09/07/2026,Jakarta,Offline,C01053,Retail,SR02,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800.0,2800.0,2434.5
ORD-106867,2026-09-07,Jawa Timur,Online,C01902,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,2,0.25,Completed,180000.0,270000.0,207000.0
ORD-106873,2026-09-07,Jawa Barat,Online,C02208,Retail,SYS-ONLINE,aksesoris ,Keyboard Mekanik K7,3,0.05,Completed,650000.0,1852500.0,1183800.0
ORD-106976,2026-09-07,Jawa Timur,Online,C01902,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,2,0.25,Completed,180000.0,270000.0,210400.0
RET-106195,09/07/2026,Jawa Barat,Offline,C01863,Retail,SR05,laptop,Laptop Axio 14,-1,0.0,Returned,8500.0,-8500.0,-7492.0
ORD-106283,10/07/2026,Jawa Timur,Offline,C01101,Retail,SR07,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800.0,5600.0,4877.4
ORD-106283,10/07/2026,Jawa Timur,Offline,C01101,Retail,SR07,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800.0,5600.0,4877.4
ORD-106284,10/07/2026,Jakarta,Offline,C02266,UMKM,SR01,Laptop,Laptop Veno 13,2,0.0,Completed,6200.0,12400.0,10939.0
ORD-106285,10/07/2026,Jakarta,Offline,C00522,Retail,SR03,Aksesoris,Headset USB H3,5,0.05,Completed,350.0,1662.5,1044.5
ORD-106287,10/07/2026,Jawa Timur,Offline,C00951,UMKM,SR09,Laptop,Laptop Axio Pro 15,5,0.25,Completed,13000.0,48750.0,58387.0
ORD-106289,10/07/2026,Jawa Barat,Offline,C01479,Retail,SR04,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500.0,5500.0,4834.2
ORD-106290,10/07/2026,Sumatera,Offline,C01200,UMKM,SR11,Peralatan Kantor,Kertas A4 80gsm (rim),13,0.0,Completed,55.0,715.0,499.2
ORD-106291,10/07/2026,Kalimantan,Offline,C00278,Retail,SR13,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.05,Completed,55.0,209.0,150.0
ORD-106293,11/07/2026,Sumatra,Offline,C01634,Retail,SR11,Aksesoris,Headset USB H3,2,0.0,Completed,350.0,700.0,417.6
ORD-106294,11/07/2026,Jawa Timur,Offline,C00121,UMKM,SR07,Smartphone,Smartphone Lumo X,3,30.0,Completed,5500.0,11550.0,14246.4
ORD-106296,11/07/2026,Kalimantan,Offline,C01181,Retail,SR15,Aksesoris,Mouse Wireless M20,4,10.0,Completed,180.0,648.0,417.2
ORD-106297,11/07/2026,Jawa Barat,Offline,C01890,UMKM,SR04,LAPTOP,Laptop Axio 14,5,0.0,Completed,8500.0,42500.0,37815.0
ORD-106299,11/07/2026,Jawa Timur,Offline,C01432,Retail,SR08,Aksesoris,Mouse Wireless M20,3,0.0,Completed,180.0,540.0,314.1
ORD-106300,11/07/2026,Jawa Timur,Offline,C00219,Retail,SR09,Smartphone,Smartphone Lumo A5,2,0.25,Completed,2800.0,4200.0,4869.8
ORD-106302,11/07/2026,Jawa Timur,Offline,C01073,UMKM,SR09,Laptop,Laptop Axio Pro 15,4,0.0,Completed,13000.0,52000.0,46199.6
ORD-106303,11/07/2026,Kalimantan,Offline,C01743,UMKM,SR13,Aksesori,Power Bank 20000mAh,5,0.0,Completed,320.0,1600.0,1000.5
ORD-106304,11/07/2026,Kalimantan,Offline,C01098,Retail,SR13,Printer & Tinta,Printer InkJet P200,2,0.0,Completed,2100.0,4200.0,3436.2
ORD-106306,12/07/2026,Jawa Barat,Offline,C02391,Retail,SR05,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.0,Completed,55.0,110.0,76.2
ORD-106307,12/07/2026,Sumatera,Offline,C02326,UMKM,SR10,Networking,Switch 8 Port S8,11,0.05,Completed,450.0,4702.5,3325.3
ORD-106309,12/07/2026,Sulawesi,Offline,K0052,Korporat,SR16,Smartphone,Smartphone Lumo A5,5,0.05,Completed,2800.0,13300.0,12326.0
ORD-106310,12/07/2026,Sulawesi,Offline,C00992,Retail,SR18,Laptop,Laptop Axio Pro 15,2,0.0,Cancelled,13000.0,26000.0,23538.6
ORD-106311,12/07/2026,Sumatera,Offline,C01746,UMKM,SR11,Aksesoris,Keyboard Mekanik K7,9,5.0,Completed,650.0,5557.5,3569.4
ORD-106313,12/07/2026,Jakarta,Offline,C02331,UMKM,SR01,Peralatan Kantor,Kursi Ergonomis E1,5,0.0,Completed,1900.0,9500.0,6411.5
ORD-106317,12/07/2026,Jawa Barat,Offline,C00040,Retail,SR05,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500.0,5225.0,4826.5
ORD-106318,13/07/2026,Jakarta,Offline,K0026,Korporat,SR02,Aksesoris,Mouse Wireless M20,27,0.0,Completed,180.0,4860.0,2821.5
ORD-106319,13/07/2026,Jakarta,Offline,C01037,UMKM,SR02,Laptop,Laptop Axio Pro 15,3,0.05,Completed,13000.0,37050.0,34569.0
ORD-106320,13/07/2026,Jakarta,Offline,C02315,UMKM,SR02,Aksesoris,Keyboard Mekanik K7,12,0.0,Completed,650.0,7800.0,4768.8
ORD-106321,13/07/2026,Jawa Barat,Offline,C00799,Retail,SR05,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.0,Completed,55.0,220.0,153.6
ORD-106322,13/07/2026,Sumatera,Offline,C00680,Retail,SR10,Aksesoris,Mouse Wireless M20,5,0.05,Completed,180.0,855.0,524.0
ORD-106323,13/07/2026,Jawa Barat,Offline,C00693,Retail,SR05,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500.0,5500.0,4851.2
ORD-106324,2026-07-13,Jakarta,Online,C00272,UMKM,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,9,0.2,Completed,320000.0,2304000.0,1815300.0
ORD-106325,13/07/2026,Kalimantan,Offline,C01282,Retail,SR13,Peralatan Kantor,Kursi Ergonomis E1,3,0.05,Completed,1900.0,5415.0,3857.7
ORD-106326,13/07/2026,Jawa Barat,Offline,C01597,UMKM,SR04,Laptop,Laptop Axio Pro 15,4,0.1,Completed,13000.0,46800.0,47244.0
ORD-106327,2026-07-13,Kalimantan,Online,C01907,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100000.0,2100000.0,1719100.0
ORD-106328,2026-07-13,,Online,C02279,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,1,0.05,Completed,450000.0,427500.0,
ORD-106329,2026-07-13,Sulawesi,Online,C02202,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4778600.0
ORD-106330,14/07/2026,Jakarta,Offline,C01774,UMKM,SR02,Peralatan Kantor,Kertas A4 80gsm (rim),8,0.05,Completed,55.0,418.0,304.8
ORD-106331,14/07/2026,Jabar,Offline,C00200,Retail,SR06,Networking,Router WiFi 6 R600,5,0.0,Completed,1200.0,6000.0,
ORD-106332,14/07/2026,Jawa Barat,Offline,C00543,UMKM,SR04,Networking,Switch 8 Port S8,14,0.0,Completed,450.0,6300.0,
ORD-106333,2026-07-14,Jawa Barat,Online,C01604,UMKM,SYS-ONLINE,Aksesoris,Headset USB H3,1,0.0,Completed,350000.0,350000.0,208100.0
ORD-106334,2026-07-14,Jakarta,Online,C01013,Retail,SYS-ONLINE,Laptop,Laptop Veno 13,1,0.05,Completed,6200000.0,5890000.0,5539700.0
ORD-106335,2026-07-14,Jakarta,Online,C02292,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.05,Completed,55000.0,209000.0,152000.0
ORD-106336,14/07/2026,Jakarta,Offline,K0099,Korporat,SR02,Aksesoris,Power Bank 20000mAh,7,0.05,Completed,320.0,2128.0,1384.6
ORD-106337,14/07/2026,Jakarta,Offline,K0108,Korporat,SR03,Peralatan Kantor,Kursi Ergonomis E1,32,0.0,Completed,1900.0,60800.0,41267.2
ORD-106338,14/07/2026,Jakarta,Offline,C01725,Retail,SR02,Aksesoris,Headset USB H3,2,0.0,Completed,350.0,700.0,421.0
ORD-106339,14/07/2026,Kalimantan,Offline,C02176,Retail,SR13,Printer & Tinta,Tinta Botol Set CMYK,2,0.05,Cancelled,280.0,532.0,326.2
ORD-106340,14/07/2026,Jawa Timur,Offline,C00188,Retail,SR08,Peralatan Kantor,Kursi Ergonomis E1,4,0.25,Completed,1900.0,5700.0,5271.2
ORD-106341,14/07/2026,Jawa Timur,Offline,C02377,UMKM,SR08,Aksesoris,Power Bank 20000mAh,8,0.05,Completed,320.0,2432.0,1608.8
ORD-106342,15/07/2026,Jawa Barat,Offline,C01340,Retail,SR04,Aksesoris,Headset USB H3,3,0.0,Completed,350.0,1050.0,629.7
ORD-106343,2026-07-15,Jawa Timur,Online,C00016,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,2,0.1,Completed,280000.0,504000.0,326600.0
ORD-106344,2026-07-15,Jakarta,Online,C02146,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,4,0.0,Completed,450000.0,1800000.0,1213200.0
ORD-106345,15/07/2026,Sumatra,Offline,C02201,Retail,SR11,networking,Router WiFi 6 R600,5,0.0,Completed,1200.0,6000.0,4276.5
ORD-106346,2026-07-15,Jawa Timur,Online,K0169,Korporat,SYS-ONLINE,Networking,Switch 8 Port S8,32,0.1,Completed,450000.0,12960000.0,
RET-106198,15/07/2026,Jakarta,Offline,C00691,Retail,SR02,Aksesoris,Mouse Wireless M20,-1,0.0,Returned,180.0,-180.0,-104.8
RET-106207,15/07/2026,Kalimantan,Offline,C00104,Retail,SR15,Networking,Switch 8 Port S8,-4,0.0,Returned,450.0,-1800.0,
ORD-106347,16/07/2026,Kalimantan,Offline,C01811,Retail,SR13,smartphone,Smartphone Lumo X,1,0.05,Completed,5500.0,5225.0,4761.7
ORD-106348,2026-07-16,Jakarta,Online,C00217,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,1,0.1,Completed,1900000.0,1710000.0,1299200.0
ORD-106349,2026-07-16,JKT ,Online,C01144,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,1,0.25,Completed,650000.0,487500.0,402800.0
ORD-106350,16/07/2026,Jawa Barat,Offline,C02258,Retail,SR06,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800.0,5600.0,4834.8
ORD-106351,16/07/2026,Sumatera,Offline,C00533,Retail,SR10,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55.0,165.0,115.8
ORD-106352,16/07/2026,Jakarta,Offline,K0081,Korporat,SR01,Peralatan Kantor,Kertas A4 80gsm (rim),36,0.0,Completed,55.0,1980.0,1353.6
ORD-106353,16/07/2026,SULAWESI,Offline,C00499,Retail,SR16,Aksesoris,Keyboard Mekanik K7,5,0.05,Completed,650.0,3087.5,2024.5
ORD-106354,2026-07-16,Kalimantan,Online,C02377,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,4,0.1,Completed,450000.0,1620000.0,
ORD-106355,16/07/2026,Jawa Barat,Offline,C01445,Retail,SR04,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500.0,5500.0,4858.7
ORD-106356,16/07/2026,Jawa Barat,Offline,C00859,Retail,SR05,Smartphone,Smartphone Lumo X,2,0.0,Completed,5500.0,11000.0,9619.8
ORD-106357,16/07/2026,Jakarta,Offline,C01952,Retail,SR03,Printer & Tinta,Tinta Botol Set CMYK,1,0.0,Completed,280.0,280.0,166.3
ORD-106358,16/07/2026,Jawa Barat,Offline,K0061,Korporat,SR05,Laptop,Laptop Axio 14,2,0.0,Completed,8500.0,17000.0,15022.2
ORD-106359,16/07/2026,Sulawesi,Offline,C01677,UMKM,SR18,Networking,Router WiFi 6 R600,14,0.0,Completed,1200.0,16800.0,11722.2
ORD-106360,2026-07-16,jawa timur,Online,C00376,UMKM,SYS-ONLINE,Aksesoris,Mouse Wireless M20,2,0.3,Completed,180000.0,252000.0,209200.0
ORD-106361,16/07/2026,Jawa Timur,Offline,C01862,Retail,SR08,Aksesoris,Keyboard Mekanik K7,2,0.0,Completed,650.0,1300.0,794.6
ORD-106362,2026-07-16,Sumatera,Online,K0179,Korporat,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,7,0.1,Completed,650000.0,4095000.0,2821700.0
ORD-106363,2026-07-17,Jakarta,Online,C00637,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.1,Completed,5500000.0,9900000.0,9668200.0
ORD-106364,17/07/2026,Jawa Timur,Offline,K0079,Korporat,SR09,Laptop,Laptop Axio Pro 15,5,0.05,Completed,13000.0,61750.0,57849.5
ORD-106365,17/07/2026,Jawa Timur,Offline,C00953,Retail,SR09,Aksesoris,Mouse Wireless M20,4,0.1,Completed,180.0,648.0,421.6
ORD-106366,2026-07-17,Jawa Timur,Online,K0163,Korporat,SYS-ONLINE,HP,Smartphone Lumo A5,2,0.3,Completed,2800000.0,3920000.0,4799400.0
ORD-106367,17/07/2026,Sumatera,Offline,C00620,UMKM,SR12,Aksesoris,Headset USB H3,12,0.0,Completed,350.0,4200.0,2488.8
ORD-106368,17/07/2026,Jakarta,Offline,C00061,UMKM,SR02,Networking,Switch 8 Port S8,12,0.05,Completed,450.0,5130.0,
ORD-106369,17/07/2026,Jawa Barat,Offline,C00866,UMKM,SR04,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500.0,10450.0,9462.0
ORD-106370,2026-07-17,Jawa Barat,online,C00864,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.15,Completed,5500000.0,4675000.0,4822100.0
ORD-106371,2026-07-17,Jawa Barat,Online,K0108,Korporat,SYS-ONLINE,Networking,Router WiFi 6 R600,4,0.05,Completed,1200000.0,4560000.0,
ORD-106372,17/07/2026,Kalimantan,Offline,C00677,Retail,SR13,Aksesoris,Keyboard Mekanik K7,5,0.05,Completed,650.0,3087.5,2011.0
ORD-106373,17/07/2026,Kalimantan,Offline,C00065,Retail,SR14,Aksesoris,Power Bank 20000mAh,4,0.0,Completed,320.0,1280.0,789.6
ORD-106374,2026-07-18,Jawa Timur,Online,C00722,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,5,0.05,Completed,1900000.0,9025000.0,6568500.0
ORD-106375,18/07/2026,Jakarta,Offline,C01008,Retail,SR01,Peralatan Kantor,Kertas A4 80gsm (rim),5,0.0,Completed,55.0,275.0,190.0
ORD-106376,2026-07-18,Jakarta,Online,C01400,UMKM,SYS-ONLINE,Laptop,Laptop Axio Pro 15,4,0.05,Cancelled,13000000.0,49400000.0,47276400.0
ORD-106377,18/07/2026,Jakarta,Offline,C00388,UMKM,SR03,Aksesoris,Power Bank 20000mAh,2,0.05,Completed,320.0,608.0,405.4
ORD-106378,2026-07-18,Jawa Barat,Online,K0171,Korporat,SYS-ONLINE,Laptop,Laptop Axio Pro 15,7,0.05,Completed,13000000.0,86450000.0,81774000.0
ORD-106379,18/07/2026,Jakarta,Offline,C01072,Retail,SR02,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.05,Completed,55.0,104.5,75.4
ORD-106380,2026-07-18,Jawa Barat,Online,C01846,Retail,SYS-ONLINE,Networking,Router WiFi 6 R600,2,0.05,Cancelled,1200000.0,2280000.0,
ORD-106381,18/07/2026,Jawa Timur,Offline,C02146,UMKM,SR09,Printer & Tinta,Tinta Botol Set CMYK,1,0.0,Completed,280.0,280.0,166.5
ORD-106382,19/07/2026,Jakarta,Offline,C00580,UMKM,SR01,Laptop,Laptop Axio 14,3,0.05,Completed,8500.0,24225.0,22553.1
ORD-106383,19/07/2026,Sumatera,Offline,C00739,Retail,SR11,Laptop,Laptop Axio 14,1,0.0,Completed,8500.0,8500.0,7597.0
ORD-106384,19/07/2026,Kalimantan,Offline,K0022,Korporat,SR14,Laptop,Laptop Axio 14,3,0.05,Completed,8500.0,24225.0,22877.7
ORD-106385,19/07/2026,Jawa Timur,Offline,C02379,UMKM,SR09,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500.0,5225.0,4800.2
ORD-106385,19/07/2026,Jawa Timur,Offline,C02379,UMKM,SR09,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500.0,5225.0,4800.2
ORD-106386,19/07/2026,Jakarta,Offline,C00353,Retail,SR01,Aksesoris,Power Bank 20000mAh,4,0.0,Completed,320.0,1280.0,809.2
ORD-106387,2026-07-19,,E-Commerce,C02019,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,5,0.3,Completed,180000.0,630000.0,529500.0
ORD-106388,2026-07-19,Kalimantan,Online,C00767,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,1,0.05,Completed,2800000.0,2660000.0,2417300.0
ORD-106389,19/07/2026,Jakarta,Offline,C01467,Retail,SR01,Aksesoris,Power Bank 20000mAh,4,0.05,Completed,320.0,1216.0,810.0
ORD-106390,19/07/2026,Jawa Barat,Offline,C00569,Retail,SR04,Printer & Tinta,Printer InkJet P200,1,0.1,Completed,2100.0,1890.0,1681.1
ORD-106391,19/07/2026,Kalimantan,Offline,K0034,Korporat,SR13,Aksesoris,Keyboard Mekanik K7,39,0.05,Completed,650.0,24082.5,15420.6
ORD-106392,19/07/2026,Sumatera,Offline,C01019,Retail,SR12,Laptop,Laptop Axio Pro 15,2,0.0,Completed,13000.0,26000.0,23080.6
ORD-106393,2026-07-19,Sumatera,Online,K0103,Korporat,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,35,0.0,Completed,1900000.0,66500000.0,46004000.0
ORD-106394,2026-07-19,Sumatera,Online,K0147,Korporat,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,48,0.05,Completed,650000.0,29640000.0,19142400.0
ORD-106395,2026-07-20,Jakarta,Online,C00307,Retail,SYS-ONLINE,Laptop,Laptop Axio Pro 15,1,0.1,Completed,13000000.0,11700000.0,11504500.0
ORD-106396,2026-07-20,Jawa Timur,online,C02310,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,1,0.3,Completed,650000.0,455000.0,402300.0
ORD-106397,2026-07-20,Jawa Barat,Online,C00433,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.3,Completed,5500000.0,7700000.0,9544200.0
ORD-106398,20/07/2026,Jakarta,Offline,C01011,UMKM,SR03,Smartphone,Smartphone Lumo A5,3,0.0,Completed,2800.0,8400.0,7239.9
ORD-106399,20/07/2026,Jakarta,Offline,C01988,UMKM,SR01,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800.0,2800.0,2446.4
ORD-106400,20/07/2026,Jakarta,Offline,C01016,Retail,SR02,Laptop,Laptop Axio 14,2,0.0,Completed,8500.0,17000.0,15124.8
